ID,Turno,Codigo_da_RA
5823,Não se aplica,19
5824,Não se aplica,2
5825,Não se aplica,20
5826,Não se aplica,3
5827,Não se aplica,3
5828,Não se aplica,3
5829,Não se aplica,2
5830,Não se aplica,3
5831,Não se aplica,19
5832,Não se aplica,2
5833,Não se aplica,2
5834,Não se aplica,1
5835,Não se aplica,23
5836,Não se aplica,24
5837,Não se aplica,17
5838,Não se aplica,20
5839,Não se aplica,24
5840,Não se aplica,2
5841,Não se aplica,18
5842,Não se aplica,20
5843,Não se aplica,7
5844,Não se aplica,1
5845,Não se aplica,1
5846,Não se aplica,2
5847,Não se aplica,3
5848,Não se aplica,19
5849,Não se aplica,19
5850,Não se aplica,33
5851,Não se aplica,19
5852,Não se aplica,16
5853,Não se aplica,20
5854,Não se aplica,16
5855,Não se aplica,17
5856,Não se aplica,1
5857,Não se aplica,19
5858,Não se aplica,2
5859,Não se aplica,19
5860,Não se aplica,20
5861,Não se aplica,20
5862,Não se aplica,2
5863,Não se aplica,3
5864,Não se aplica,2
5865,Não se aplica,2
5866,Não se aplica,8
5867,Não se aplica,20
5868,Não se aplica,16
5869,Não se aplica,13
5870,Não se aplica,7
5871,Não se aplica,16
5872,Não se aplica,2
5873,Não se aplica,2
5874,Não se aplica,2
5875,Não se aplica,1
5876,Não se aplica,2
5877,Não se aplica,20
5878,Não se aplica,19
5879,Não se aplica,3
5880,Não se aplica,17
5881,Não se aplica,24
5882,Não se aplica,1
5883,Não se aplica,2
5884,Não se aplica,2
5885,Não se aplica,1
5886,Não se aplica,19
5887,Não se aplica,19
5888,Não se aplica,2
5889,Não se aplica,19
5890,Não se aplica,19
5891,Não se aplica,2
5892,Não se aplica,20
5893,Não se aplica,10
5894,Não se aplica,19
5895,Não se aplica,2
5896,Não se aplica,8
5897,Não se aplica,20
5898,Não se aplica,1
5899,Não se aplica,3
5900,Não se aplica,1
5901,Não se aplica,33
5902,Não se aplica,16
5903,Não se aplica,2
5904,Não se aplica,2
5905,Não se aplica,19
5906,Não se aplica,33
5907,Não se aplica,2
5908,Não se aplica,20
5909,Não se aplica,18
5910,Não se aplica,8
5911,Não se aplica,20
5912,Não se aplica,19
5913,Não se aplica,2
5914,Não se aplica,1
5915,Não se aplica,19
5916,Não se aplica,2
5917,Não se aplica,7
5918,Não se aplica,1
5919,Não se aplica,20
5920,Não se aplica,20
5921,Não se aplica,19
5922,Não se aplica,24
5923,Não se aplica,1
5924,Não se aplica,7
5925,Não se aplica,19
5926,Não se aplica,1
5927,Não se aplica,3
5928,Não se aplica,7
5929,Não se aplica,16
5930,Não se aplica,17
5931,Não se aplica,18
5932,Não se aplica,8
5933,Não se aplica,19
5934,Não se aplica,20
5935,Não se aplica,20
5936,Não se aplica,19
5937,Não se aplica,3
5938,Não se aplica,16
5939,Não se aplica,33
5940,Não se aplica,1
5941,Não se aplica,7
5942,Não se aplica,23
5943,Não se aplica,19
5944,Não se aplica,1
5945,Não se aplica,13
5946,Não se aplica,3
5947,Não se aplica,20
5948,Não se aplica,18
5949,Não se aplica,16
5950,Não se aplica,1
5951,Não se aplica,17
5952,Não se aplica,17
5953,Não se aplica,19
5954,Não se aplica,19
5955,Não se aplica,1
5956,Não se aplica,3
5957,Não se aplica,16
5958,Não se aplica,3
5959,Não se aplica,2
5960,Não se aplica,20
5961,Não se aplica,2
5962,Não se aplica,24
5963,Não se aplica,19
5964,Não se aplica,13
5965,Não se aplica,13
5966,Não se aplica,20
5967,Não se aplica,2
5968,Não se aplica,10
5969,Não se aplica,16
5970,Não se aplica,18
5971,Não se aplica,3
5972,Não se aplica,19
5973,Não se aplica,19
5974,Não se aplica,19
5975,Não se aplica,1
5976,Não se aplica,20
5977,Não se aplica,10
5978,Não se aplica,10
5979,Não se aplica,19
5980,Não se aplica,19
5981,Não se aplica,2
5982,Não se aplica,23
5983,Não se aplica,17
5984,Não se aplica,19
5985,Não se aplica,18
5986,Não se aplica,19
5987,Não se aplica,1
5988,Não se aplica,20
5989,Não se aplica,20
5990,Não se aplica,19
5991,Não se aplica,19
5992,Não se aplica,1
5993,Não se aplica,20
5994,Não se aplica,7
5995,Não se aplica,33
5996,Não se aplica,20
5997,Não se aplica,20
5998,Não se aplica,3
5999,Não se aplica,2
6000,Não se aplica,2
6001,Não se aplica,10
6002,Não se aplica,33
6003,Não se aplica,16
6004,Não se aplica,19
6005,Não se aplica,1
6006,Não se aplica,1
6007,Não se aplica,16
6008,Não se aplica,2
6009,Não se aplica,3
6010,Não se aplica,2
6011,Não se aplica,19
6012,Não se aplica,3
6013,Não se aplica,19
6014,Não se aplica,2
6015,Não se aplica,1
6016,Não se aplica,20
6017,Não se aplica,17
6018,Não se aplica,16
6019,Não se aplica,1
6020,Não se aplica,19
6021,Não se aplica,1
6022,Não se aplica,2
6023,Não se aplica,2
6024,Não se aplica,2
6025,Não se aplica,1
6026,Não se aplica,3
6027,Não se aplica,19
6028,Não se aplica,1
6029,Não se aplica,20
6030,Não se aplica,1
6031,Não se aplica,23
6032,Não se aplica,3
6033,Não se aplica,19
6034,Não se aplica,2
6035,Não se aplica,18
6036,Não se aplica,17
6037,Não se aplica,19
6038,Não se aplica,19
6039,Não se aplica,2
6040,Não se aplica,2
6041,Não se aplica,16
6042,Não se aplica,18
6043,Não se aplica,19
6044,Não se aplica,1
6045,Não se aplica,23
6046,Não se aplica,19
6047,Não se aplica,16
6048,Não se aplica,16
6049,Não se aplica,19
6050,Não se aplica,7
6051,Não se aplica,19
6052,Não se aplica,2
6053,Não se aplica,19
6054,Não se aplica,1
6055,Não se aplica,2
6056,Não se aplica,1
6057,Não se aplica,2
6058,Não se aplica,20
6059,Não se aplica,33
6060,Não se aplica,2
6061,Não se aplica,2
6062,Não se aplica,19
6063,Não se aplica,16
6064,Não se aplica,20
6065,Não se aplica,19
6066,Não se aplica,7
6067,Não se aplica,19
6068,Não se aplica,33
6069,Não se aplica,19
6070,Não se aplica,2
6071,Não se aplica,7
6072,Não se aplica,19
6073,Não se aplica,16
6074,Não se aplica,2
6075,Não se aplica,13
6076,Não se aplica,1
6077,Não se aplica,1
6078,Não se aplica,1
6079,Não se aplica,10
6080,Não se aplica,18
6081,Não se aplica,33
6082,Não se aplica,19
6083,Não se aplica,19
6084,Não se aplica,24
6085,Não se aplica,11
6086,Não se aplica,2
6087,Não se aplica,13
6088,Não se aplica,19
6089,Não se aplica,18
6090,Não se aplica,20
6091,Não se aplica,2
6092,Não se aplica,16
6093,Não se aplica,2
6094,Não se aplica,1
6095,Não se aplica,19
6096,Não se aplica,4
6097,Não se aplica,2
6098,Não se aplica,23
6099,Não se aplica,1
6100,Não se aplica,20
6101,Não se aplica,19
6102,Não se aplica,2
6103,Não se aplica,19
6104,Não se aplica,2
6105,Não se aplica,19
6106,Não se aplica,1
6107,Não se aplica,1
6108,Não se aplica,2
6109,Não se aplica,3
6110,Não se aplica,1
6111,Não se aplica,3
6112,Não se aplica,16
6113,Não se aplica,23
6114,Não se aplica,2
6115,Não se aplica,19
6116,Não se aplica,3
6117,Não se aplica,17
6118,Não se aplica,20
6119,Não se aplica,2
6120,Não se aplica,19
6121,Não se aplica,19
6122,Não se aplica,1
6123,Não se aplica,16
6124,Não se aplica,19
6125,Não se aplica,2
6126,Não se aplica,19
6127,Não se aplica,33
6128,Não se aplica,1
6129,Não se aplica,20
6130,Não se aplica,23
6131,Não se aplica,1
6132,Não se aplica,18
6133,Não se aplica,2
6134,Não se aplica,23
6135,Não se aplica,8
6136,Não se aplica,2
6137,Não se aplica,19
6138,Não se aplica,19
6139,Não se aplica,33
6140,Não se aplica,19
6141,Não se aplica,3
6142,Não se aplica,16
6143,Não se aplica,2
6144,Não se aplica,1
6145,Não se aplica,7
6146,Não se aplica,19
6147,Não se aplica,2
6148,Não se aplica,23
6149,Não se aplica,2
6150,Não se aplica,20
6151,Não se aplica,3
6152,Não se aplica,19
6153,Não se aplica,2
6154,Não se aplica,1
6155,Não se aplica,20
6156,Não se aplica,16
6157,Não se aplica,16
6158,Não se aplica,13
6159,Não se aplica,20
6160,Não se aplica,3
6161,Não se aplica,2
6162,Não se aplica,24
6163,Não se aplica,13
6164,Não se aplica,16
6165,Não se aplica,2
6166,Não se aplica,2
6167,Não se aplica,2
6168,Não se aplica,16
6169,Não se aplica,23
6170,Não se aplica,19
6171,Não se aplica,19
6172,Não se aplica,16
6173,Não se aplica,19
6174,Não se aplica,19
6175,Não se aplica,20
6176,Não se aplica,23
6177,Não se aplica,16
6178,Não se aplica,23
6179,Não se aplica,23
6180,Não se aplica,2
6181,Não se aplica,16
6182,Não se aplica,1
6183,Não se aplica,7
6184,Não se aplica,18
6185,Não se aplica,1
6186,Não se aplica,19
6187,Não se aplica,20
6188,Não se aplica,2
6189,Não se aplica,19
6190,Não se aplica,20
6191,Não se aplica,2
6192,Não se aplica,16
6193,Não se aplica,20
6194,Não se aplica,17
6195,Não se aplica,20
6196,Não se aplica,20
6197,Não se aplica,2
6198,Não se aplica,16
6199,Não se aplica,3
6200,Não se aplica,3
6201,Não se aplica,24
6202,Não se aplica,3
6203,Não se aplica,19
6204,Não se aplica,20
6205,Não se aplica,2
6206,Não se aplica,8
6207,Não se aplica,18
6208,Não se aplica,7
6209,Não se aplica,19
6210,Não se aplica,1
6211,Não se aplica,23
6212,Não se aplica,18
6213,Não se aplica,2
6214,Não se aplica,19
6215,Não se aplica,20
6216,Não se aplica,19
6217,Não se aplica,19
6218,Não se aplica,17
6219,Não se aplica,17
6220,Não se aplica,2
6221,Não se aplica,19
6222,Não se aplica,19
6223,Não se aplica,16
6224,Não se aplica,20
6225,Não se aplica,20
6226,Não se aplica,1
6227,Não se aplica,20
6228,Não se aplica,8
6229,Não se aplica,8
6230,Não se aplica,8
6231,Não se aplica,3
6232,Não se aplica,8
6233,Não se aplica,2
6234,Não se aplica,20
6235,Não se aplica,24
6236,Não se aplica,1
6237,Não se aplica,24
6238,Não se aplica,19
6239,Não se aplica,20
6240,Não se aplica,1
6241,Não se aplica,20
6242,Não se aplica,2
6243,Não se aplica,20
6244,Não se aplica,16
6245,Não se aplica,3
6246,Não se aplica,16
6247,Não se aplica,17
6248,Não se aplica,20
6249,Não se aplica,18
6250,Não se aplica,33
6251,Não se aplica,1
6252,Não se aplica,2
6253,Não se aplica,20
6254,Não se aplica,20
6255,Não se aplica,19
6256,Não se aplica,16
6257,Não se aplica,1
6258,Não se aplica,20
6259,Não se aplica,19
6260,Não se aplica,19
6261,Não se aplica,20
6262,Não se aplica,2
6263,Não se aplica,3
6264,Não se aplica,20
6265,Não se aplica,24
6266,Não se aplica,8
6267,Não se aplica,19
6268,Não se aplica,2
6269,Não se aplica,19
6270,Não se aplica,24
6271,Não se aplica,19
6272,Não se aplica,23
6273,Não se aplica,7
6274,Não se aplica,1
6275,Não se aplica,23
6276,Não se aplica,2
6277,Não se aplica,19
6278,Não se aplica,19
6279,Não se aplica,1
6280,Não se aplica,17
6281,Não se aplica,24
6282,Não se aplica,18
6283,Não se aplica,19
6284,Não se aplica,2
6285,Não se aplica,3
6286,Não se aplica,16
6287,Não se aplica,16
6288,Não se aplica,1
6289,Não se aplica,3
6290,Não se aplica,17
6291,Não se aplica,20
6292,Não se aplica,8
6293,Não se aplica,3
6294,Não se aplica,2
6295,Não se aplica,23
6296,Não se aplica,16
6297,Não se aplica,2
6298,Não se aplica,2
6299,Não se aplica,2
6300,Não se aplica,10
6301,Não se aplica,3
6302,Não se aplica,33
6303,Não se aplica,16
6304,Não se aplica,1
6305,Não se aplica,3
6306,Não se aplica,19
6307,Não se aplica,19
6308,Não se aplica,13
6309,Não se aplica,3
6310,Não se aplica,19
6311,Não se aplica,33
6312,Não se aplica,1
6313,Não se aplica,1
6314,Não se aplica,23
6315,Não se aplica,2
6316,Não se aplica,1
6317,Não se aplica,20
6318,Não se aplica,20
6319,Não se aplica,2
6320,Não se aplica,3
6321,Não se aplica,2
6322,Não se aplica,20
6323,Não se aplica,16
6324,Não se aplica,3
6325,Não se aplica,2
6326,Não se aplica,24
6327,Não se aplica,16
6328,Não se aplica,18
6329,Não se aplica,13
6330,Não se aplica,20
6331,Não se aplica,3
6332,Não se aplica,19
6333,Não se aplica,20
6334,Não se aplica,19
6335,Não se aplica,1
6336,Não se aplica,10
6337,Não se aplica,1
6338,Não se aplica,33
6339,Não se aplica,19
6340,Não se aplica,3
6341,Não se aplica,18
6342,Não se aplica,19
6343,Não se aplica,2
6344,Não se aplica,1
6345,Não se aplica,19
6346,Não se aplica,1
6347,Não se aplica,19
6348,Não se aplica,1
6349,Não se aplica,23
6350,Não se aplica,2
6351,Não se aplica,1
6352,Não se aplica,2
6353,Não se aplica,2
6354,Não se aplica,7
6355,Não se aplica,2
6356,Não se aplica,20
6357,Não se aplica,2
6358,Não se aplica,1
6359,Não se aplica,13
6360,Não se aplica,3
6361,Não se aplica,1
6362,Não se aplica,18
6363,Não se aplica,1
6364,Não se aplica,20
6365,Não se aplica,19
6366,Não se aplica,3
6367,Não se aplica,16
6368,Não se aplica,18
6369,Não se aplica,33
6370,Não se aplica,20
6371,Não se aplica,2
6372,Não se aplica,16
6373,Não se aplica,13
6374,Não se aplica,33
6375,Não se aplica,33
6376,Não se aplica,20
6377,Não se aplica,19
6378,Não se aplica,3
6379,Não se aplica,19
6380,Não se aplica,19
6381,Não se aplica,20
6382,Não se aplica,1
6383,Não se aplica,16
6384,Não se aplica,2
6385,Não se aplica,19
6386,Não se aplica,16
6387,Não se aplica,7
6388,Não se aplica,2
6389,Não se aplica,19
6390,Não se aplica,3
6391,Não se aplica,19
6392,Não se aplica,20
6393,Não se aplica,1
6394,Não se aplica,26
6395,Não se aplica,20
6396,Não se aplica,3
6397,Não se aplica,1
6398,Não se aplica,1
6399,Não se aplica,18
6400,Não se aplica,20
6401,Não se aplica,23
6402,Não se aplica,19
6403,Não se aplica,2
6404,Não se aplica,3
6405,Não se aplica,1
6406,Não se aplica,3
6407,Não se aplica,2
6408,Não se aplica,16
6409,Não se aplica,1
6410,Não se aplica,17
6411,Não se aplica,16
6412,Não se aplica,3
6413,Não se aplica,7
6414,Não se aplica,16
6415,Não se aplica,19
6416,Não se aplica,20
6417,Não se aplica,20
6418,Não se aplica,8
6419,Não se aplica,19
6420,Não se aplica,16
6421,Não se aplica,3
6422,Não se aplica,3
6423,Não se aplica,24
6424,Não se aplica,16
6425,Não se aplica,2
6426,Não se aplica,1
6427,Não se aplica,2
6428,Não se aplica,1
6429,Não se aplica,1
6430,Não se aplica,19
6431,Não se aplica,19
6432,Não se aplica,7
6433,Não se aplica,1
6434,Não se aplica,18
6435,Não se aplica,19
6436,Não se aplica,3
6437,Não se aplica,19
6438,Não se aplica,19
6439,Não se aplica,1
6440,Não se aplica,33
6441,Não se aplica,23
6442,Não se aplica,20
6443,Não se aplica,16
6444,Não se aplica,1
6445,Não se aplica,33
6446,Não se aplica,3
6447,Não se aplica,2
6448,Não se aplica,16
6449,Não se aplica,2
6450,Não se aplica,19
6451,Não se aplica,17
6452,Não se aplica,7
6453,Não se aplica,20
6454,Não se aplica,16
6455,Não se aplica,20
6456,Não se aplica,1
6457,Não se aplica,20
6458,Não se aplica,20
6459,Não se aplica,3
6460,Não se aplica,20
6461,Não se aplica,10
6462,Não se aplica,1
6463,Não se aplica,33
6464,Não se aplica,16
6465,Não se aplica,20
6466,Não se aplica,20
6467,Não se aplica,33
6468,Não se aplica,20
6469,Não se aplica,1
6470,Não se aplica,2
6471,Não se aplica,16
6472,Não se aplica,8
6473,Não se aplica,8
6474,Não se aplica,17
6475,Não se aplica,8
6476,Não se aplica,1
6477,Não se aplica,13
6478,Não se aplica,20
6479,Não se aplica,19
6480,Não se aplica,2
6481,Não se aplica,1
6482,Não se aplica,16
6483,Não se aplica,11
6484,Não se aplica,2
6485,Não se aplica,16
6486,Não se aplica,1
6487,Não se aplica,19
6488,Não se aplica,19
6489,Não se aplica,16
6490,Não se aplica,13
6491,Não se aplica,3
6492,Não se aplica,16
6493,Não se aplica,20
6494,Não se aplica,16
6495,Não se aplica,3
6496,Não se aplica,2
6497,Não se aplica,3
6498,Não se aplica,2
6499,Não se aplica,19
6500,Não se aplica,2
6501,Não se aplica,19
6502,Não se aplica,18
6503,Não se aplica,23
6504,Não se aplica,20
6505,Não se aplica,7
6506,Não se aplica,3
6507,Não se aplica,3
6508,Não se aplica,1
6509,Não se aplica,3
6510,Não se aplica,19
6511,Não se aplica,7
6512,Não se aplica,16
6513,Não se aplica,23
6514,Não se aplica,20
6515,Não se aplica,18
6516,Não se aplica,19
6517,Não se aplica,2
6518,Não se aplica,20
6519,Não se aplica,19
6520,Não se aplica,20
6521,Não se aplica,16
6522,Não se aplica,19
6523,Não se aplica,20
6524,Não se aplica,1
6525,Não se aplica,2
6526,Não se aplica,1
6527,Não se aplica,3
6528,Não se aplica,3
6529,Não se aplica,16
6530,Não se aplica,13
6531,Não se aplica,20
6532,Não se aplica,19
6533,Não se aplica,18
6534,Não se aplica,3
6535,Não se aplica,18
6536,Não se aplica,18
6537,Não se aplica,3
6538,Não se aplica,3
6539,Não se aplica,19
6540,Não se aplica,8
6541,Não se aplica,24
6542,Não se aplica,1
6543,Não se aplica,20
6544,Não se aplica,16
6545,Não se aplica,1
6546,Não se aplica,2
6547,Não se aplica,1
6548,Não se aplica,23
6549,Não se aplica,16
6550,Não se aplica,2
6551,Não se aplica,23
6552,Não se aplica,7
6553,Não se aplica,10
6554,Não se aplica,19
6555,Não se aplica,3
6556,Não se aplica,18
6557,Não se aplica,16
6558,Não se aplica,2
6559,Não se aplica,18
6560,Não se aplica,2
6561,Não se aplica,2
6562,Não se aplica,1
6563,Não se aplica,3
6564,Não se aplica,1
6565,Não se aplica,18
6566,Não se aplica,20
6567,Não se aplica,2
6568,Não se aplica,18
6569,Não se aplica,20
6570,Não se aplica,20
6571,Não se aplica,19
6572,Não se aplica,20
6573,Não se aplica,19
6574,Não se aplica,16
6575,Não se aplica,33
6576,Não se aplica,23
6577,Não se aplica,23
6578,Não se aplica,1
6579,Não se aplica,10
6580,Não se aplica,2
6581,Não se aplica,2
6582,Não se aplica,2
6583,Não se aplica,2
6584,Não se aplica,2
6585,Não se aplica,8
6586,Não se aplica,2
6587,Não se aplica,17
6588,Não se aplica,2
6589,Não se aplica,20
6590,Não se aplica,19
6591,Não se aplica,33
6592,Não se aplica,33
6593,Não se aplica,33
6594,Não se aplica,17
6595,Não se aplica,17
6596,Não se aplica,17
6597,Não se aplica,17
6598,Não se aplica,17
6599,Não se aplica,17
6600,Não se aplica,18
6601,Não se aplica,33
6602,Não se aplica,33
6603,Não se aplica,33
6604,Não se aplica,33
6605,Não se aplica,33
6606,Não se aplica,17
6607,Não se aplica,16
6608,Não se aplica,14
6609,Não se aplica,18
6610,Não se aplica,18
6611,Não se aplica,18
6612,Não se aplica,18
6613,Não se aplica,16
6614,Não se aplica,16
6615,Não se aplica,16
6616,Não se aplica,16
6617,Não se aplica,18
6618,Não se aplica,19
6619,Não se aplica,19
6620,Não se aplica,19
6621,Não se aplica,19
6622,Não se aplica,19
6623,Não se aplica,19
6624,Não se aplica,19
6625,Não se aplica,24
6626,Não se aplica,19
6627,Não se aplica,19
6628,Não se aplica,19
6629,Não se aplica,19
6630,Não se aplica,19
6631,Não se aplica,19
6632,Não se aplica,19
6633,Não se aplica,17
6634,Não se aplica,19
6635,Não se aplica,19
6636,Não se aplica,19
6637,Não se aplica,17
6638,Não se aplica,3
6639,Não se aplica,1
6640,Não se aplica,1
6641,Não se aplica,1
6642,Não se aplica,1
6643,Não se aplica,1
6644,Não se aplica,2
6645,Não se aplica,1
6646,Não se aplica,1
6647,Não se aplica,2
6648,Não se aplica,23
6649,Não se aplica,23
6650,Não se aplica,23
6651,Não se aplica,3
6652,Não se aplica,3
6653,Não se aplica,3
6654,Não se aplica,3
6655,Não se aplica,3
6656,Não se aplica,3
6657,Não se aplica,2
6658,Não se aplica,2
6659,Não se aplica,3
6660,Não se aplica,3
6661,Não se aplica,3
6662,Não se aplica,7
6663,Não se aplica,7
6664,Não se aplica,7
6665,Não se aplica,1
6666,Não se aplica,19
6667,Não se aplica,19
6668,Não se aplica,19
6669,Não se aplica,19
6670,Não se aplica,19
6671,Não se aplica,19
6672,Não se aplica,19
6673,Não se aplica,19
6674,Não se aplica,19
6675,Não se aplica,19
6676,Não se aplica,19
6677,Não se aplica,19
6678,Não se aplica,19
6679,Não se aplica,19
6680,Não se aplica,19
6681,Não se aplica,20
6682,Não se aplica,20
6683,Não se aplica,20
6684,Não se aplica,20
6685,Não se aplica,20
6686,Não se aplica,20
6687,Não se aplica,20
6688,Não se aplica,20
6689,Não se aplica,20
6690,Não se aplica,20
6691,Não se aplica,20
6692,Não se aplica,20
6693,Não se aplica,8
6694,Não se aplica,8
6695,Não se aplica,8
6696,Não se aplica,8
6697,Não se aplica,8
6698,Não se aplica,8
6699,Não se aplica,8
6700,Não se aplica,8
6701,Não se aplica,20
6702,Não se aplica,2
6703,Não se aplica,2
6704,Não se aplica,2
6705,Não se aplica,2
6706,Não se aplica,2
6707,Não se aplica,2
6708,Não se aplica,2
6709,Não se aplica,2
6710,Não se aplica,2
6711,Não se aplica,2
6712,Não se aplica,2
6713,Não se aplica,2
6714,Não se aplica,2
6715,Não se aplica,2
6716,Não se aplica,2
6717,Não se aplica,2
6718,Não se aplica,2
6719,Não se aplica,2
6720,Não se aplica,2
6721,Não se aplica,2
6722,Não se aplica,2
6723,Não se aplica,2
6724,Não se aplica,2
6725,Não se aplica,2
6726,Não se aplica,2
6727,Não se aplica,2
6728,Não se aplica,2
6729,Não se aplica,2
6730,Não se aplica,2
6731,Não se aplica,2
6732,Não se aplica,2
6733,Não se aplica,2
6734,Não se aplica,2
6735,Não se aplica,2
6736,Não se aplica,2
6737,Não se aplica,2
6738,Não se aplica,2
6739,Não se aplica,2
6740,Não se aplica,2
6741,Não se aplica,2
6742,Não se aplica,2
6743,Não se aplica,2
6744,Não se aplica,2
6745,Não se aplica,2
6746,Não se aplica,2
6747,Não se aplica,2
6748,Não se aplica,2
6749,Não se aplica,2
6750,Não se aplica,2
6751,Não se aplica,2
6752,Não se aplica,2
6753,Não se aplica,2
6754,Não se aplica,2
6755,Não se aplica,2
6756,Não se aplica,2
6757,Não se aplica,2
6758,Não se aplica,2
6759,Não se aplica,2
6760,Não se aplica,2
6761,Não se aplica,2
6762,Não se aplica,2
6763,Não se aplica,2
6764,Não se aplica,2
6765,Não se aplica,2
6766,Não se aplica,2
6767,Não se aplica,2
6768,Não se aplica,2
6769,Não se aplica,2
6770,Não se aplica,2
6771,Não se aplica,2
6772,Não se aplica,2
6773,Não se aplica,2
6774,Não se aplica,2
6775,Não se aplica,2
6776,Não se aplica,2
6777,Não se aplica,2
6778,Não se aplica,2
6779,Não se aplica,2
6780,Não se aplica,2
6781,Não se aplica,2
6782,Não se aplica,2
6783,Não se aplica,2
6784,Não se aplica,2
6785,Não se aplica,2
6786,Não se aplica,2
6787,Não se aplica,2
6788,Não se aplica,2
6789,Não se aplica,2
6790,Não se aplica,2
6791,Não se aplica,2
6792,Não se aplica,2
6793,Não se aplica,2
6794,Não se aplica,2
6795,Não se aplica,18
6796,Não se aplica,18
6797,Não se aplica,16
6798,Não se aplica,16
6799,Não se aplica,16
6800,Não se aplica,16
6801,Não se aplica,16
6802,Não se aplica,20
6803,Não se aplica,20
6804,Não se aplica,17
6805,Não se aplica,17
6806,Não se aplica,17
6807,Não se aplica,13
6808,Não se aplica,13
6809,Não se aplica,13
6810,Não se aplica,13
6811,Não se aplica,13
6812,Não se aplica,13
6813,Não se aplica,19
6814,Não se aplica,19
6815,Não se aplica,19
6816,Não se aplica,19
6817,Não se aplica,19
6818,Não se aplica,19
6819,Não se aplica,19
6820,Não se aplica,19
6821,Não se aplica,19
6822,Não se aplica,19
6823,Não se aplica,19
6824,Não se aplica,19
6825,Não se aplica,19
6826,Não se aplica,19
6827,Não se aplica,8
6828,Não se aplica,8
6829,Não se aplica,18
6830,Não se aplica,18
6831,Não se aplica,18
6832,Não se aplica,18
6833,Não se aplica,18
6834,Não se aplica,18
6835,Não se aplica,18
6836,Não se aplica,18
6837,Não se aplica,18
6838,Não se aplica,18
6839,Não se aplica,18
6840,Não se aplica,18
6841,Não se aplica,18
6842,Não se aplica,18
6843,Não se aplica,18
6844,Não se aplica,18
6845,Não se aplica,18
6846,Não se aplica,13
6847,Não se aplica,13
6848,Não se aplica,13
6849,Não se aplica,13
6850,Não se aplica,13
6851,Não se aplica,13
6852,Não se aplica,13
6853,Não se aplica,13
6854,Não se aplica,13
6855,Não se aplica,13
6856,Não se aplica,13
6857,Não se aplica,13
6858,Não se aplica,13
6859,Não se aplica,16
6860,Não se aplica,16
6861,Não se aplica,16
6862,Não se aplica,16
6863,Não se aplica,16
6864,Não se aplica,16
6865,Não se aplica,16
6866,Não se aplica,16
6867,Não se aplica,16
6868,Não se aplica,16
6869,Não se aplica,16
6870,Não se aplica,16
6871,Não se aplica,16
6872,Não se aplica,16
6873,Não se aplica,16
6874,Não se aplica,16
6875,Não se aplica,16
6876,Não se aplica,16
6877,Não se aplica,16
6878,Não se aplica,16
6879,Não se aplica,16
6880,Não se aplica,16
6881,Não se aplica,16
6882,Não se aplica,16
6883,Não se aplica,16
6884,Não se aplica,16
6885,Não se aplica,16
6886,Não se aplica,16
6887,Não se aplica,16
6888,Não se aplica,16
6889,Não se aplica,16
6890,Não se aplica,16
6891,Não se aplica,16
6892,Não se aplica,16
6893,Não se aplica,16
6894,Não se aplica,16
6895,Não se aplica,16
6896,Não se aplica,16
6897,Não se aplica,16
6898,Não se aplica,16
6899,Não se aplica,16
6900,Não se aplica,16
6901,Não se aplica,16
6902,Não se aplica,18
6903,Não se aplica,18
6904,Não se aplica,18
6905,Não se aplica,18
6906,Não se aplica,18
6907,Não se aplica,18
6908,Não se aplica,18
6909,Não se aplica,18
6910,Não se aplica,18
6911,Não se aplica,18
6912,Não se aplica,18
6913,Não se aplica,18
6914,Não se aplica,18
6915,Não se aplica,18
6916,Não se aplica,18
6917,Não se aplica,18
6918,Não se aplica,18
6919,Não se aplica,17
6920,Não se aplica,13
6921,Não se aplica,13
6922,Não se aplica,13
6923,Não se aplica,13
6924,Não se aplica,13
6925,Não se aplica,13
6926,Não se aplica,13
6927,Não se aplica,13
6928,Não se aplica,13
6929,Não se aplica,13
6930,Não se aplica,13
6931,Não se aplica,13
6932,Não se aplica,13
6933,Não se aplica,13
6934,Não se aplica,13
6935,Não se aplica,13
6936,Não se aplica,13
6937,Não se aplica,13
6938,Não se aplica,13
6939,Não se aplica,13
6940,Não se aplica,13
6941,Não se aplica,13
6942,Não se aplica,13
6943,Não se aplica,13
6944,Não se aplica,13
6945,Não se aplica,13
6946,Não se aplica,13
6947,Não se aplica,13
6948,Não se aplica,13
6949,Não se aplica,13
6950,Não se aplica,13
6951,Não se aplica,13
6952,Não se aplica,13
6953,Não se aplica,13
6954,Não se aplica,13
6955,Não se aplica,13
6956,Não se aplica,13
6957,Não se aplica,13
6958,Não se aplica,13
6959,Não se aplica,13
6960,Não se aplica,9
6961,Não se aplica,9
6962,Não se aplica,9
6963,Não se aplica,9
6964,Não se aplica,9
6965,Não se aplica,9
6966,Não se aplica,9
6967,Não se aplica,9
6968,Não se aplica,9
6969,Não se aplica,9
6970,Não se aplica,9
6971,Não se aplica,9
6972,Não se aplica,10
6973,Não se aplica,10
6974,Não se aplica,10
6975,Não se aplica,10
6976,Não se aplica,10
6977,Não se aplica,16
6978,Não se aplica,16
6979,Não se aplica,16
6980,Não se aplica,16
6981,Não se aplica,16
6982,Não se aplica,16
6983,Não se aplica,16
6984,Não se aplica,27
6985,Não se aplica,13
6986,Não se aplica,10
6987,Não se aplica,10
